id,state,y,x
4258,JUVENILE,11.0,169.0
4259,ADULT_MALE,7.0,221.0
4260,ADULT_FEMALE_G,5.0,166.0
4261,JUVENILE,11.0,169.0
4262,ADULT_MALE,5.0,171.0
4263,ADULT_FEMALE_G,4.0,222.0
4264,ADULT_FEMALE_G,14.0,161.0
4265,ADULT_FEMALE_G,2.0,230.0
4266,ADULT_FEMALE_G,7.0,221.0
4267,JUVENILE,11.0,169.0
4268,JUVENILE,41.0,23.0
4269,ADULT_FEMALE_G,7.0,168.0
4270,ADULT_FEMALE_G,291.0,167.0
4271,ADULT_MALE,8.0,222.0
4272,JUVENILE,11.0,169.0
4273,JUVENILE,5.0,225.0
4274,ADULT_MALE,297.0,123.0
4275,ADULT_MALE,282.0,180.0
4276,ADULT_FEMALE_G,323.0,170.0
4277,ADULT_FEMALE_G,52.0,2.0
4278,JUVENILE,62.0,4.0
4279,ADULT_MALE,301.0,166.0
4280,JUVENILE,285.0,178.0
4281,ADULT_FEMALE_G,1.0,222.0
4282,JUVENILE,62.0,4.0
4283,ADULT_MALE,286.0,170.0
4284,JUVENILE,5.0,225.0
4285,ADULT_FEMALE_G,6.0,209.0
4286,JUVENILE,62.0,4.0
4287,ADULT_MALE,310.0,172.0
4288,JUVENILE,5.0,225.0
4289,ADULT_FEMALE_G,3.0,223.0
4290,ADULT_FEMALE_G,39.0,16.0
4291,ADULT_FEMALE_G,283.0,176.0
4292,ADULT_FEMALE_G,10.0,167.0
4293,JUVENILE,5.0,225.0
4294,ADULT_MALE,287.0,163.0
4295,ADULT_FEMALE_G,2.0,176.0
4296,JUVENILE,11.0,169.0
4297,ADULT_FEMALE_G,279.0,158.0
4298,JUVENILE,5.0,225.0
4299,JUVENILE,5.0,225.0
4300,JUVENILE,62.0,4.0
4301,ADULT_FEMALE_G,4.0,232.0
4302,JUVENILE,11.0,169.0
4303,ADULT_FEMALE_G,4.0,173.0
4304,JUVENILE,5.0,225.0
4305,ADULT_MALE,303.0,183.0
4306,JUVENILE,304.0,148.0
4307,ADULT_FEMALE_G,16.0,169.0
4308,ADULT_FEMALE_G,13.0,208.0
4309,JUVENILE,62.0,4.0
4310,JUVENILE,41.0,23.0
4311,JUVENILE,11.0,169.0
4312,JUVENILE,285.0,178.0
4313,JUVENILE,11.0,169.0
4314,ADULT_FEMALE_G,2.0,208.0
4315,JUVENILE,284.0,175.0
4316,ADULT_FEMALE_G,2.0,223.0
4317,ADULT_FEMALE_G,48.0,2.0
4318,JUVENILE,11.0,169.0
4319,ADULT_FEMALE_G,8.0,181.0
4320,ADULT_FEMALE_G,0.0,177.0
4321,ADULT_FEMALE_G,4.0,225.0
4322,JUVENILE,11.0,169.0
4323,ADULT_FEMALE_G,280.0,167.0
4324,JUVENILE,11.0,169.0
4325,JUVENILE,11.0,169.0
4326,JUVENILE,62.0,4.0
4327,ADULT_FEMALE_G,11.0,215.0
4328,ADULT_FEMALE_G,5.0,169.0
4329,JUVENILE,5.0,225.0
4330,JUVENILE,11.0,169.0
4331,JUVENILE,5.0,225.0
4332,JUVENILE,62.0,4.0
4333,JUVENILE,62.0,4.0
4334,ADULT_FEMALE_G,297.0,177.0
4335,JUVENILE,5.0,225.0
4336,ADULT_FEMALE_G,39.0,19.0
4337,JUVENILE,62.0,4.0
4338,ADULT_FEMALE_G,286.0,179.0
4339,ADULT_FEMALE_G,7.0,214.0
4340,ADULT_FEMALE_G,6.0,216.0
4341,JUVENILE,285.0,178.0
4342,JUVENILE,5.0,225.0
4343,ADULT_FEMALE_G,5.0,230.0
4344,ADULT_FEMALE_G,296.0,169.0
4345,JUVENILE,5.0,225.0
4346,JUVENILE,5.0,225.0
4347,JUVENILE,5.0,225.0
4348,ADULT_FEMALE_G,2.0,215.0
4349,ADULT_FEMALE_G,2.0,175.0
4350,JUVENILE,307.0,173.0
4351,JUVENILE,11.0,169.0
4352,ADULT_FEMALE_G,1.0,230.0
4353,JUVENILE,5.0,225.0
4354,JUVENILE,11.0,169.0
4355,ADULT_FEMALE_G,5.0,210.0
4356,JUVENILE,62.0,4.0
4357,ADULT_FEMALE_G,15.0,162.0
4358,ADULT_FEMALE_G,286.0,172.0
4359,JUVENILE,11.0,169.0
4360,ADULT_FEMALE_G,14.0,181.0
4361,ADULT_FEMALE_G,2.0,162.0
4362,JUVENILE,5.0,225.0
4363,ADULT_FEMALE_G,7.0,168.0
4364,ADULT_FEMALE_G,282.0,176.0
4365,JUVENILE,285.0,178.0
4366,JUVENILE,11.0,169.0
4367,JUVENILE,284.0,175.0
4368,JUVENILE,5.0,225.0
4369,ADULT_FEMALE_G,8.0,170.0
4370,ADULT_FEMALE_G,70.0,26.0
4371,ADULT_MALE,304.0,138.0
4372,ADULT_FEMALE_G,322.0,161.0
4373,ADULT_MALE,56.0,15.0
4374,ADULT_FEMALE_G,24.0,186.0
4375,JUVENILE,5.0,225.0
4376,JUVENILE,5.0,225.0
4377,ADULT_FEMALE_G,63.0,2.0
4378,ADULT_FEMALE_G,62.0,6.0
4379,JUVENILE,62.0,4.0
4380,JUVENILE,5.0,225.0
4381,ADULT_FEMALE_G,10.0,179.0
4382,ADULT_FEMALE_G,10.0,169.0
4383,JUVENILE,11.0,169.0
4384,ADULT_MALE,51.0,8.0
4385,JUVENILE,62.0,4.0
4386,ADULT_FEMALE_G,41.0,3.0
4387,JUVENILE,5.0,225.0
4388,JUVENILE,11.0,169.0
4389,ADULT_MALE,63.0,4.0
4390,JUVENILE,11.0,169.0
4391,ADULT_FEMALE_G,6.0,222.0
4392,ADULT_MALE,58.0,0.0
4393,JUVENILE,5.0,225.0
4394,JUVENILE,307.0,173.0
4395,JUVENILE,11.0,169.0
4396,JUVENILE,11.0,169.0
4397,JUVENILE,62.0,4.0
4398,ADULT_FEMALE_G,292.0,179.0
4399,JUVENILE,11.0,169.0
4400,ADULT_FEMALE_G,282.0,164.0
4401,ADULT_MALE,0.0,225.0
4402,ADULT_MALE,4.0,211.0
4403,JUVENILE,11.0,169.0
4404,JUVENILE,307.0,173.0
4405,ADULT_FEMALE_G,5.0,223.0
4406,JUVENILE,11.0,169.0
4407,ADULT_FEMALE_G,2.0,231.0
4408,ADULT_MALE,61.0,7.0
4409,ADULT_MALE,52.0,5.0
4410,ADULT_MALE,12.0,167.0
4411,ADULT_FEMALE_G,51.0,1.0
4412,JUVENILE,5.0,225.0
4413,JUVENILE,285.0,178.0
4414,JUVENILE,62.0,4.0
4415,JUVENILE,307.0,173.0
4416,JUVENILE,62.0,4.0
4417,ADULT_MALE,10.0,166.0
4418,ADULT_FEMALE_G,2.0,175.0
4419,JUVENILE,5.0,225.0
4420,ADULT_FEMALE_G,43.0,24.0
4421,JUVENILE,307.0,173.0
4422,JUVENILE,5.0,225.0
4423,JUVENILE,5.0,225.0
4424,JUVENILE,5.0,225.0
4425,ADULT_FEMALE_G,54.0,12.0
4426,JUVENILE,11.0,169.0
4427,JUVENILE,62.0,4.0
4428,ADULT_MALE,14.0,161.0
4429,JUVENILE,5.0,225.0
4430,JUVENILE,284.0,175.0
4431,ADULT_FEMALE_G,4.0,216.0
4432,JUVENILE,285.0,178.0
4433,JUVENILE,11.0,169.0
4434,JUVENILE,11.0,169.0
4435,ADULT_MALE,38.0,7.0
4436,ADULT_FEMALE_G,4.0,169.0
4437,JUVENILE,5.0,225.0
4438,JUVENILE,5.0,225.0
4439,ADULT_FEMALE_G,8.0,169.0
4440,JUVENILE,11.0,169.0
4441,ADULT_FEMALE_G,60.0,3.0
4442,JUVENILE,11.0,169.0
4443,ADULT_FEMALE_G,0.0,225.0
4444,ADULT_FEMALE_G,43.0,3.0
4445,ADULT_FEMALE_G,59.0,2.0
4446,JUVENILE,62.0,4.0
4447,ADULT_MALE,0.0,227.0
4448,JUVENILE,11.0,169.0
4449,ADULT_FEMALE_G,8.0,170.0
4450,ADULT_FEMALE_G,44.0,2.0
4451,ADULT_FEMALE_G,7.0,166.0
4452,JUVENILE,62.0,4.0
4453,ADULT_MALE,1.0,203.0
4454,ADULT_MALE,53.0,3.0
4455,ADULT_FEMALE_G,1.0,213.0
4456,ADULT_FEMALE_G,51.0,6.0
4457,ADULT_FEMALE_G,319.0,181.0
4458,JUVENILE,11.0,169.0
4459,ADULT_FEMALE_G,290.0,148.0
4460,ADULT_MALE,54.0,1.0
4461,JUVENILE,285.0,178.0
4462,ADULT_FEMALE_G,15.0,163.0
4463,ADULT_FEMALE_G,6.0,169.0
4464,JUVENILE,5.0,225.0
4465,JUVENILE,5.0,225.0
4466,ADULT_MALE,55.0,4.0
4467,ADULT_MALE,2.0,175.0
4468,ADULT_FEMALE_G,19.0,175.0
4469,ADULT_FEMALE_G,8.0,208.0
4470,JUVENILE,62.0,4.0
4471,ADULT_FEMALE_G,0.0,227.0
4472,ADULT_FEMALE_G,10.0,165.0
4473,JUVENILE,11.0,169.0
4474,JUVENILE,285.0,178.0
4475,ADULT_MALE,16.0,163.0
4476,JUVENILE,62.0,4.0
4477,JUVENILE,5.0,225.0
4478,ADULT_MALE,7.0,223.0
4479,JUVENILE,41.0,23.0
4480,ADULT_MALE,59.0,1.0
4481,JUVENILE,11.0,169.0
4482,ADULT_FEMALE_G,3.0,226.0
4483,JUVENILE,5.0,225.0
4484,JUVENILE,5.0,225.0
4485,JUVENILE,5.0,225.0
4486,ADULT_FEMALE_G,5.0,168.0
4487,ADULT_FEMALE_G,0.0,228.0
4488,ADULT_MALE,4.0,230.0
4489,JUVENILE,284.0,175.0
4490,ADULT_MALE,53.0,2.0
4491,ADULT_FEMALE_G,3.0,156.0
4492,JUVENILE,11.0,169.0
4493,ADULT_FEMALE_G,16.0,191.0
4494,JUVENILE,62.0,4.0
4495,ADULT_FEMALE_G,7.0,225.0
4496,JUVENILE,5.0,225.0
4497,JUVENILE,307.0,173.0
4498,JUVENILE,5.0,225.0
4499,ADULT_MALE,280.0,175.0
4500,ADULT_MALE,49.0,3.0
4501,JUVENILE,11.0,169.0
4502,ADULT_FEMALE_G,0.0,221.0
4503,JUVENILE,5.0,225.0
4504,ADULT_FEMALE_G,1.0,229.0
4505,ADULT_MALE,57.0,10.0
4506,ADULT_FEMALE_G,284.0,175.0
4507,ADULT_MALE,283.0,179.0
4508,JUVENILE,5.0,225.0
4509,JUVENILE,5.0,225.0
4510,ADULT_FEMALE_G,11.0,162.0
4511,ADULT_FEMALE_G,5.0,223.0
4512,ADULT_MALE,2.0,225.0
4513,ADULT_MALE,3.0,222.0
4514,JUVENILE,285.0,178.0
4515,JUVENILE,5.0,225.0
4516,ADULT_FEMALE_G,32.0,8.0
4517,ADULT_FEMALE_G,9.0,161.0
4518,JUVENILE,11.0,169.0
4519,ADULT_MALE,50.0,3.0
4520,ADULT_FEMALE_G,3.0,221.0
4521,ADULT_MALE,1.0,227.0
4522,JUVENILE,11.0,169.0
4523,JUVENILE,5.0,225.0
4524,JUVENILE,5.0,225.0
4525,ADULT_FEMALE_G,1.0,209.0
4526,ADULT_MALE,9.0,164.0
4527,ADULT_FEMALE_G,283.0,167.0
4528,JUVENILE,285.0,178.0
4529,ADULT_MALE,13.0,167.0
4530,JUVENILE,62.0,4.0
4531,ADULT_MALE,284.0,175.0
4532,ADULT_MALE,5.0,224.0
4533,ADULT_MALE,37.0,21.0
4534,JUVENILE,11.0,169.0
4535,JUVENILE,5.0,225.0
4536,ADULT_FEMALE_G,55.0,9.0
4537,ADULT_MALE,10.0,167.0
4538,JUVENILE,5.0,225.0
4539,ADULT_FEMALE_G,48.0,2.0
4540,JUVENILE,62.0,4.0
4541,JUVENILE,62.0,4.0
4542,ADULT_FEMALE_G,16.0,173.0
4543,JUVENILE,62.0,4.0
4544,ADULT_FEMALE_G,276.0,160.0
4545,JUVENILE,62.0,4.0
4546,ADULT_FEMALE_G,7.0,225.0
4547,ADULT_FEMALE_G,9.0,212.0
4548,ADULT_FEMALE_G,5.0,219.0
4549,ADULT_FEMALE_G,36.0,11.0
4550,ADULT_MALE,10.0,159.0
4551,ADULT_FEMALE_G,280.0,176.0
4552,ADULT_MALE,42.0,14.0
4553,JUVENILE,11.0,169.0
4554,ADULT_FEMALE_G,296.0,165.0
4555,JUVENILE,284.0,175.0
4556,JUVENILE,5.0,225.0
4557,JUVENILE,5.0,225.0
4558,JUVENILE,62.0,4.0
4559,ADULT_MALE,54.0,9.0
4560,ADULT_MALE,4.0,221.0
4561,JUVENILE,62.0,4.0
4562,ADULT_MALE,2.0,173.0
4563,JUVENILE,11.0,169.0
4564,ADULT_FEMALE_U,12.0,168.0
4565,ADULT_MALE,282.0,180.0
4566,JUVENILE,285.0,178.0
4567,ADULT_FEMALE_G,5.0,228.0
4568,JUVENILE,11.0,169.0
4569,ADULT_FEMALE_G,8.0,214.0
4570,ADULT_FEMALE_G,312.0,202.0
4571,ADULT_FEMALE_G,1.0,174.0
4572,ADULT_FEMALE_G,313.0,184.0
4573,JUVENILE,62.0,4.0
4574,JUVENILE,5.0,225.0
4575,ADULT_MALE,62.0,4.0
4576,ADULT_FEMALE_G,3.0,212.0
4577,ADULT_MALE,64.0,1.0
4578,ADULT_FEMALE_G,61.0,28.0
4579,ADULT_FEMALE_G,8.0,165.0
4580,JUVENILE,62.0,4.0
4581,JUVENILE,62.0,4.0
4582,JUVENILE,5.0,225.0
4583,ADULT_FEMALE_G,10.0,165.0
4584,ADULT_FEMALE_G,275.0,143.0
4585,ADULT_FEMALE_G,16.0,164.0
4586,JUVENILE,284.0,175.0
4587,JUVENILE,5.0,225.0
4588,JUVENILE,5.0,225.0
4589,JUVENILE,284.0,175.0
4590,ADULT_FEMALE_G,15.0,162.0
4591,JUVENILE,5.0,225.0
4592,ADULT_MALE,6.0,224.0
4593,ADULT_MALE,6.0,213.0
4594,JUVENILE,62.0,4.0
4595,JUVENILE,284.0,175.0
4596,JUVENILE,62.0,4.0
4597,JUVENILE,285.0,178.0
4598,JUVENILE,284.0,175.0
4599,ADULT_FEMALE_G,42.0,16.0
4600,ADULT_FEMALE_G,6.0,167.0
4601,ADULT_FEMALE_G,12.0,167.0
4602,ADULT_FEMALE_G,2.0,225.0
4603,ADULT_MALE,9.0,169.0
4604,JUVENILE,11.0,169.0
4605,JUVENILE,5.0,225.0
4606,JUVENILE,62.0,4.0
4607,ADULT_MALE,4.0,224.0
4608,ADULT_FEMALE_G,1.0,216.0
4609,JUVENILE,62.0,4.0
4610,JUVENILE,62.0,4.0
4611,ADULT_FEMALE_G,3.0,225.0
4612,JUVENILE,285.0,178.0
4613,JUVENILE,11.0,169.0
4614,JUVENILE,62.0,4.0
4615,ADULT_MALE,9.0,168.0
4616,ADULT_FEMALE_G,297.0,179.0
4617,ADULT_FEMALE_G,7.0,167.0
4618,ADULT_FEMALE_G,45.0,8.0
4619,ADULT_FEMALE_G,32.0,14.0
4620,ADULT_MALE,10.0,215.0
4621,JUVENILE,11.0,169.0
4622,JUVENILE,5.0,225.0
4623,JUVENILE,11.0,169.0
4624,ADULT_FEMALE_G,46.0,32.0
4625,JUVENILE,11.0,169.0
4626,ADULT_FEMALE_G,287.0,174.0
4627,ADULT_MALE,13.0,163.0
4628,JUVENILE,11.0,169.0
4629,ADULT_FEMALE_G,0.0,212.0
4630,JUVENILE,62.0,4.0
4631,JUVENILE,285.0,178.0
4632,ADULT_FEMALE_G,6.0,220.0
4633,ADULT_MALE,313.0,175.0
4634,JUVENILE,11.0,169.0
4635,JUVENILE,5.0,225.0
4636,ADULT_FEMALE_G,13.0,173.0
4637,JUVENILE,11.0,169.0
4638,ADULT_MALE,50.0,0.0
4639,ADULT_FEMALE_G,5.0,158.0
4640,JUVENILE,5.0,225.0
4641,JUVENILE,284.0,175.0
4642,JUVENILE,62.0,4.0
4643,ADULT_MALE,57.0,0.0
4644,ADULT_MALE,40.0,3.0
4645,JUVENILE,11.0,169.0
4646,ADULT_FEMALE_G,270.0,160.0
4647,ADULT_FEMALE_G,4.0,229.0
4648,ADULT_FEMALE_G,314.0,179.0
4649,ADULT_FEMALE_G,60.0,1.0
4650,ADULT_FEMALE_G,297.0,162.0
4651,JUVENILE,5.0,225.0
4652,ADULT_FEMALE_G,61.0,2.0
4653,JUVENILE,11.0,169.0
4654,ADULT_FEMALE_G,9.0,207.0
4655,JUVENILE,11.0,169.0
4656,ADULT_MALE,51.0,7.0
4657,JUVENILE,11.0,169.0
4658,JUVENILE,5.0,225.0
4659,JUVENILE,62.0,4.0
4660,JUVENILE,284.0,175.0
4661,JUVENILE,5.0,225.0
4662,JUVENILE,62.0,4.0
4663,JUVENILE,62.0,4.0
4664,JUVENILE,285.0,178.0
4665,JUVENILE,5.0,225.0
4666,ADULT_FEMALE_G,4.0,222.0
4667,ADULT_FEMALE_G,65.0,1.0
4668,ADULT_FEMALE_G,2.0,230.0
4669,ADULT_FEMALE_G,298.0,190.0
4670,ADULT_MALE,299.0,168.0
4671,JUVENILE,5.0,225.0
4672,ADULT_FEMALE_G,5.0,207.0
4673,ADULT_MALE,12.0,208.0
4674,ADULT_MALE,3.0,175.0
4675,ADULT_FEMALE_G,2.0,212.0
4676,ADULT_FEMALE_G,7.0,165.0
4677,ADULT_MALE,11.0,166.0
4678,JUVENILE,284.0,175.0
4679,ADULT_MALE,8.0,209.0
4680,JUVENILE,11.0,169.0
4681,JUVENILE,62.0,4.0
4682,ADULT_FEMALE_G,50.0,6.0
4683,ADULT_FEMALE_G,2.0,219.0
4684,JUVENILE,5.0,225.0
4685,JUVENILE,62.0,4.0
4686,JUVENILE,307.0,173.0
4687,ADULT_MALE,285.0,175.0
4688,ADULT_MALE,61.0,31.0
4689,JUVENILE,5.0,225.0
4690,JUVENILE,5.0,225.0
4691,ADULT_FEMALE_G,5.0,217.0
4692,JUVENILE,5.0,225.0
4693,JUVENILE,284.0,175.0
4694,JUVENILE,62.0,4.0
4695,JUVENILE,11.0,169.0
4696,JUVENILE,284.0,175.0
4697,ADULT_FEMALE_G,52.0,4.0
4698,ADULT_FEMALE_G,58.0,3.0
4699,JUVENILE,11.0,169.0
4700,JUVENILE,5.0,225.0
4701,ADULT_MALE,53.0,6.0
4702,JUVENILE,11.0,169.0
4703,JUVENILE,62.0,4.0
4704,JUVENILE,41.0,23.0
4705,ADULT_FEMALE_G,3.0,215.0
4706,ADULT_MALE,6.0,173.0
4707,JUVENILE,285.0,178.0
4708,ADULT_FEMALE_G,2.0,224.0
4709,ADULT_FEMALE_G,59.0,0.0
4710,ADULT_FEMALE_G,0.0,225.0
4711,JUVENILE,5.0,225.0
4712,ADULT_FEMALE_G,326.0,208.0
4713,JUVENILE,290.0,128.0
4714,JUVENILE,11.0,169.0
4715,JUVENILE,5.0,225.0
4716,ADULT_FEMALE_G,56.0,9.0
4717,JUVENILE,41.0,23.0
4718,ADULT_FEMALE_G,6.0,216.0
4719,JUVENILE,11.0,169.0
4720,ADULT_FEMALE_G,6.0,143.0
4721,ADULT_MALE,4.0,175.0
4722,ADULT_FEMALE_G,2.0,202.0
4723,JUVENILE,11.0,169.0
4724,ADULT_FEMALE_G,285.0,174.0
4725,JUVENILE,62.0,4.0
4726,JUVENILE,5.0,225.0
4727,ADULT_FEMALE_G,26.0,170.0
4728,JUVENILE,285.0,178.0
4729,ADULT_FEMALE_G,0.0,227.0
4730,ADULT_FEMALE_G,5.0,223.0
4731,JUVENILE,5.0,225.0
4732,ADULT_FEMALE_G,9.0,218.0
4733,JUVENILE,5.0,225.0
4734,ADULT_MALE,2.0,209.0
4735,ADULT_FEMALE_G,47.0,27.0
4736,ADULT_MALE,55.0,28.0
4737,JUVENILE,62.0,4.0
4738,ADULT_MALE,4.0,229.0
4739,ADULT_MALE,5.0,170.0
4740,JUVENILE,5.0,225.0
4741,ADULT_FEMALE_G,62.0,4.0
4742,JUVENILE,284.0,175.0
4743,ADULT_FEMALE_G,309.0,177.0
4744,ADULT_FEMALE_G,42.0,11.0
4745,ADULT_FEMALE_G,278.0,177.0
4746,JUVENILE,62.0,4.0
4747,JUVENILE,11.0,169.0
4748,JUVENILE,11.0,169.0
4749,ADULT_FEMALE_G,45.0,25.0
4750,ADULT_FEMALE_G,9.0,212.0
4751,ADULT_FEMALE_G,56.0,34.0
4752,JUVENILE,11.0,169.0
4753,ADULT_MALE,51.0,0.0
4754,JUVENILE,5.0,225.0
4755,JUVENILE,5.0,225.0
4756,ADULT_MALE,57.0,4.0
4757,ADULT_FEMALE_G,54.0,5.0
4758,JUVENILE,285.0,178.0
4759,ADULT_FEMALE_G,319.0,169.0
4760,ADULT_FEMALE_G,327.0,173.0
4761,ADULT_FEMALE_G,4.0,222.0
4762,JUVENILE,11.0,169.0
4763,ADULT_FEMALE_G,286.0,170.0
4764,JUVENILE,62.0,4.0
4765,JUVENILE,62.0,4.0
4766,ADULT_FEMALE_G,16.0,164.0
4767,JUVENILE,5.0,225.0
4768,ADULT_FEMALE_G,68.0,17.0
4769,JUVENILE,284.0,175.0
4770,JUVENILE,284.0,175.0
4771,JUVENILE,5.0,225.0
4772,JUVENILE,285.0,178.0
4773,JUVENILE,5.0,225.0
4774,JUVENILE,62.0,4.0
4775,ADULT_MALE,6.0,223.0
4776,ADULT_MALE,1.0,220.0
4777,JUVENILE,62.0,4.0
4778,JUVENILE,62.0,4.0
4779,JUVENILE,5.0,225.0
4780,JUVENILE,62.0,4.0
4781,JUVENILE,5.0,225.0
4782,JUVENILE,11.0,169.0
4783,ADULT_FEMALE_G,1.0,227.0
4784,ADULT_FEMALE_G,9.0,164.0
4785,JUVENILE,285.0,178.0
4786,ADULT_FEMALE_G,304.0,187.0
4787,ADULT_MALE,9.0,214.0
4788,ADULT_FEMALE_G,5.0,207.0
4789,JUVENILE,62.0,4.0
4790,ADULT_FEMALE_G,285.0,171.0
4791,ADULT_FEMALE_G,40.0,8.0
4792,JUVENILE,285.0,178.0
4793,ADULT_MALE,26.0,175.0
4794,JUVENILE,62.0,4.0
4795,ADULT_FEMALE_G,307.0,172.0
4796,JUVENILE,5.0,225.0
4797,ADULT_FEMALE_G,6.0,171.0
4798,JUVENILE,11.0,169.0
4799,JUVENILE,284.0,175.0
4800,JUVENILE,285.0,178.0
4801,JUVENILE,5.0,225.0
4802,ADULT_MALE,8.0,167.0
4803,JUVENILE,11.0,169.0
4804,ADULT_FEMALE_G,35.0,12.0
4805,ADULT_FEMALE_G,290.0,176.0
4806,ADULT_FEMALE_G,2.0,218.0
4807,JUVENILE,62.0,4.0
4808,JUVENILE,11.0,169.0
4809,ADULT_FEMALE_G,14.0,197.0
4810,JUVENILE,62.0,4.0
4811,ADULT_FEMALE_G,66.0,2.0
4812,ADULT_FEMALE_G,51.0,12.0
4813,ADULT_MALE,318.0,184.0
4814,ADULT_FEMALE_G,283.0,162.0
4815,ADULT_MALE,16.0,163.0
4816,ADULT_MALE,319.0,161.0
4817,ADULT_FEMALE_G,6.0,221.0
4818,ADULT_FEMALE_G,53.0,4.0
4819,ADULT_FEMALE_G,49.0,3.0
4820,ADULT_MALE,7.0,221.0
4821,JUVENILE,5.0,225.0
4822,JUVENILE,284.0,175.0
4823,ADULT_MALE,4.0,222.0
4824,JUVENILE,285.0,178.0
4825,ADULT_FEMALE_G,290.0,181.0
4826,JUVENILE,11.0,169.0
4827,ADULT_FEMALE_G,9.0,216.0
4828,JUVENILE,284.0,175.0
4829,JUVENILE,5.0,225.0
4830,ADULT_MALE,15.0,164.0
4831,JUVENILE,284.0,175.0
4832,ADULT_MALE,5.0,170.0
4833,JUVENILE,11.0,169.0
4834,JUVENILE,11.0,169.0
4835,ADULT_MALE,2.0,143.0
4836,ADULT_FEMALE_G,2.0,176.0
4837,JUVENILE,5.0,225.0
4838,JUVENILE,11.0,169.0
4839,JUVENILE,284.0,175.0
4840,ADULT_FEMALE_G,287.0,173.0
4841,ADULT_FEMALE_G,45.0,4.0
4842,ADULT_FEMALE_G,3.0,208.0
4843,ADULT_FEMALE_G,34.0,5.0
4844,ADULT_FEMALE_G,1.0,227.0
4845,ADULT_FEMALE_G,7.0,172.0
4846,ADULT_FEMALE_G,11.0,164.0
4847,ADULT_MALE,53.0,4.0
4848,JUVENILE,11.0,169.0
4849,JUVENILE,284.0,175.0
4850,JUVENILE,285.0,178.0
4851,JUVENILE,5.0,225.0
4852,JUVENILE,5.0,225.0
4853,JUVENILE,5.0,225.0
4854,ADULT_MALE,57.0,6.0
4855,ADULT_FEMALE_G,2.0,220.0
4856,JUVENILE,285.0,178.0
4857,ADULT_FEMALE_G,57.0,7.0
4858,ADULT_FEMALE_G,290.0,143.0
4859,ADULT_FEMALE_G,2.0,225.0
4860,JUVENILE,5.0,225.0
4861,ADULT_FEMALE_G,2.0,223.0
4862,ADULT_MALE,6.0,218.0
4863,ADULT_FEMALE_G,5.0,171.0
4864,JUVENILE,307.0,173.0
4865,JUVENILE,11.0,169.0
4866,JUVENILE,11.0,169.0
4867,JUVENILE,5.0,225.0
4868,JUVENILE,284.0,175.0
4869,ADULT_FEMALE_G,52.0,0.0
4870,ADULT_MALE,280.0,177.0
4871,ADULT_MALE,43.0,3.0
4872,ADULT_FEMALE_G,62.0,6.0
4873,JUVENILE,11.0,169.0
4874,ADULT_FEMALE_G,38.0,20.0
4875,JUVENILE,11.0,169.0
4876,JUVENILE,5.0,225.0
4877,ADULT_MALE,12.0,167.0
4878,ADULT_MALE,13.0,166.0
4879,ADULT_FEMALE_G,51.0,14.0
4880,JUVENILE,11.0,169.0
4881,JUVENILE,11.0,169.0
4882,JUVENILE,11.0,169.0
4883,ADULT_MALE,289.0,167.0
4884,JUVENILE,62.0,4.0
4885,ADULT_FEMALE_G,53.0,40.0
4886,ADULT_FEMALE_G,4.0,210.0
4887,ADULT_FEMALE_G,6.0,170.0
4888,ADULT_FEMALE_G,6.0,170.0
4889,ADULT_FEMALE_G,306.0,175.0
4890,JUVENILE,5.0,225.0
4891,ADULT_FEMALE_G,47.0,14.0
4892,JUVENILE,11.0,169.0
4893,ADULT_MALE,4.0,224.0
4894,JUVENILE,285.0,178.0
4895,ADULT_FEMALE_G,1.0,228.0
4896,JUVENILE,11.0,169.0
4897,ADULT_FEMALE_G,66.0,3.0
4898,JUVENILE,62.0,4.0
4899,ADULT_MALE,7.0,224.0
4900,ADULT_MALE,46.0,6.0
4901,JUVENILE,284.0,175.0
4902,ADULT_FEMALE_G,10.0,165.0
4903,ADULT_FEMALE_G,8.0,214.0
4904,ADULT_MALE,4.0,170.0
4905,JUVENILE,284.0,175.0
4906,JUVENILE,62.0,4.0
4907,JUVENILE,5.0,225.0
4908,JUVENILE,11.0,169.0
4909,JUVENILE,307.0,173.0
4910,JUVENILE,307.0,173.0
4911,JUVENILE,5.0,225.0
4912,ADULT_MALE,320.0,194.0
4913,JUVENILE,284.0,175.0
4914,ADULT_MALE,12.0,166.0
4915,JUVENILE,5.0,225.0
4916,ADULT_FEMALE_G,2.0,174.0
4917,ADULT_MALE,3.0,227.0
4918,ADULT_FEMALE_G,57.0,9.0
4919,JUVENILE,5.0,225.0
4920,JUVENILE,11.0,169.0
4921,JUVENILE,11.0,169.0
4922,ADULT_FEMALE_G,305.0,188.0
4923,JUVENILE,290.0,128.0
4924,ADULT_MALE,298.0,163.0
4925,ADULT_FEMALE_G,61.0,32.0
4926,ADULT_FEMALE_G,315.0,202.0
4927,ADULT_FEMALE_G,7.0,168.0
4928,JUVENILE,62.0,4.0
4929,JUVENILE,41.0,23.0
4930,JUVENILE,5.0,225.0
4931,JUVENILE,62.0,4.0
4932,ADULT_FEMALE_G,8.0,162.0
4933,JUVENILE,285.0,178.0
4934,JUVENILE,285.0,178.0
4935,ADULT_FEMALE_G,9.0,169.0
4936,ADULT_MALE,284.0,175.0
4937,ADULT_FEMALE_G,293.0,176.0
4938,JUVENILE,62.0,4.0
4939,JUVENILE,62.0,4.0
